GeneID	classification
AT3G28860	Long Down
AT3G28910	Short–Long Down
AT3G30380	Long Down
AT3G43230	Long Down
AT3G44200	Long Down
AT3G45600	Long Down
AT3G45900	Long Down
AT3G47560	Short–Long Down
AT3G47620	Short–Long Down
AT3G48100	Short–Long Down
AT3G49810	Long Down
AT3G50830	Long Down
AT3G51110	Short–Long Down
AT3G51160	Long Down
AT3G51730	Long Down
AT3G52060	Short–Long Down
AT3G53100	Short–Long Down
AT3G53280	Long Down
AT3G53380	Short–Long Down
AT3G53470	Long Down
AT3G53510	Long Down
AT3G55520	Short–Long Down
AT3G55960	Long Down
AT3G56060	Short–Long Down
AT3G56240	Long Down
AT3G57030	Long Down
AT3G57320	Long Down
AT3G59060	Short–Long Down
AT3G60390	Short–Long Down
AT3G62770	Long Down
AT3G63240	Short–Long Down
AT4G00355	Long Down
AT4G00400	Short–Long Down
AT4G00820	Long Down
AT4G01090	Long Down
AT4G01450	Short–Long Down
AT4G04740	Long Down
AT4G04630	Short–Long Down
AT4G12420	Short–Long Down
AT4G12730	Short–Long Down
AT4G13493	Short–Long Down
AT4G13530	Long Down
AT4G13577	Short–Long Down
AT4G14500	Long Down
AT4G14605	Short–Long Down
AT4G15630	Short–Long Down
AT4G16442	Long Down
AT4G17080	Short–Long Down
AT4G18070	Long Down
AT4G19160	Short–Long Down
AT4G19860	Short–Long Down
AT4G20070	Long Down
AT4G21180	Long Down
AT4G24020	Short–Long Down
AT4G25800	Long Down
AT4G26530	Short–Long Down
AT4G26690	Long Down
AT4G27320	Long Down
AT4G27710	Short–Long Down
AT4G28190	Short–Long Down
AT4G30780	Long Down
AT4G31140	Long Down
AT4G31650	Long Down
AT4G31920	Long Down
AT4G32030	Long Down
AT4G32190	Long Down
AT4G32460	Short–Long Down
AT4G33220	Long Down
AT4G34350	Long Down
AT4G36730	Long Down
AT4G37550	Short–Long Down
AT4G37800	Short–Long Down
AT4G38840	Short–Long Down
AT4G39510	Short–Long Down
AT5G01750	Long Down
AT5G02150	Long Down
AT5G03150	Short–Long Down
AT5G04040	Short–Long Down
AT5G04110	Long Down
AT5G04490	Short–Long Down
AT5G05890	Short–Long Down
AT5G07000	Short–Long Down
AT5G07840	Long Down
AT5G10770	Short–Long Down
AT5G11800	Long Down
AT5G13760	Long Down
AT5G13810	Long Down
AT5G15050	Long Down
AT5G15350	Short–Long Down
AT5G16000	Short–Long Down
AT5G16030	Short–Long Down
AT5G16650	Long Down
AT5G18030	Short–Long Down
AT5G18480	Long Down
AT5G18630	Short–Long Down
AT5G18650	Short–Long Down
AT5G19930	Long Down
AT5G20110	Short–Long Down
AT5G24930	Long Down
AT5G27350	Short–Long Down
AT5G27360	Short–Long Down
AT5G37020	Short–Long Down
AT5G38590	Long Down
AT5G39080	Short–Long Down
AT5G40380	Short–Long Down
AT5G43830	Long Down
AT5G44680	Short–Long Down
AT5G44790	Short–Long Down
AT5G45560	Long Down
AT5G46690	Short–Long Down
AT5G47020	Long Down
AT5G47040	Long Down
AT5G47370	Short–Long Down
AT5G47580	Short–Long Down
AT5G47550	Short–Long Down
AT5G47560	Short–Long Down
AT5G49440	Long Down
AT5G51460	Short–Long Down
AT5G51970	Long Down
AT5G55550	Long Down
AT5G56170	Long Down
AT5G57780	Short–Long Down
AT5G57970	Long Down
AT5G58350	Long Down
AT5G58730	Long Down
AT5G58870	Long Down
AT5G59430	Short–Long Down
AT5G59750	Short–Long Down
AT5G60840	Long Down
AT5G61270	Short–Long Down
AT5G61670	Long Down
AT5G62560	Long Down
AT5G65060	Short–Long Down
AT5G65390	Long Down
AT5G65910	Long Down
AT5G66040	Long Down
AT5G66050	Long Down
AT5G67385	Short–Long Down
AT5G67420	Short–Long Down
AT5G67440	Long Down
AT1G01040	Long Down
AT1G01180	Short–Long Down
AT1G01430	Short–Long Down
AT1G01440	Short–Long Down
AT1G01550	Long Down
AT1G01610	Long Down
AT1G01790	Long Down
AT1G02010	Long Down
AT1G02990	Long Down
AT1G03130	Short–Long Down
AT1G03380	Short–Long Down
AT1G03440	Short–Long Down
AT1G03520	Short–Long Down
AT1G03930	Short–Long Down
AT1G04530	Long Down
AT1G05150	Long Down
AT1G05207	Short–Long Down
AT1G05630	Long Down
AT1G05840	Long Down
AT1G06060	Long Down
AT1G06410	Long Down
AT1G06680	Long Down
AT1G06840	Long Down
AT1G07240	Long Down
AT1G08380	Long Down
AT1G08390	Short–Long Down
AT1G08810	Short–Long Down
AT1G09440	Short–Long Down
AT1G09740	Long Down
AT1G10360	Long Down
AT1G10470	Short–Long Down
AT1G10682	Short–Long Down
AT1G10720	Long Down
AT1G10850	Short–Long Down
AT1G10870	Long Down
AT1G12440	Short–Long Down
AT1G12450	Short–Long Down
AT1G12500	Short–Long Down
AT1G12680	Long Down
AT1G12820	Short–Long Down
AT1G12850	Long Down
AT1G12900	Long Down
AT1G13100	Short–Long Down
AT1G13170	Long Down
AT1G13110	Long Down
AT1G13450	Long Down
AT1G14380	Long Down
AT1G14460	Short–Long Down
AT1G14700	Short–Long Down
AT1G15290	Short–Long Down
AT1G15820	Long Down
AT1G16260	Long Down
AT1G16720	Short–Long Down
AT1G17160	Long Down
AT1G17200	Long Down
AT1G17730	Long Down
AT1G18160	Long Down
AT1G18620	Short–Long Down
AT1G18810	Short–Long Down
AT1G19000	Short–Long Down
AT1G19110	Long Down
AT1G19220	Long Down
AT1G19350	Short–Long Down
AT1G19450	Short–Long Down
AT1G19715	Long Down
AT1G20190	Short–Long Down
AT1G20330	Short–Long Down
AT1G20340	Long Down
AT1G20650	Short–Long Down
AT1G20980	Long Down
AT1G21060	Short–Long Down
AT1G21500	Long Down
AT1G21640	Long Down
AT1G21830	Short–Long Down
AT1G22060	Long Down
AT1G22690	Short–Long Down
AT1G22885	Short–Long Down
AT1G22910	Long Down
AT1G23260	Long Down
AT1G23080	Short–Long Down
AT1G25440	Short–Long Down
AT1G25480	Short–Long Down
AT1G26920	Short–Long Down
AT1G27190	Short–Long Down
AT1G27500	Short–Long Down
AT1G27950	Long Down
AT1G28100	Short–Long Down
AT1G28440	Short–Long Down
AT1G29060	Long Down
AT1G29430	Short–Long Down
AT1G29660	Short–Long Down
AT1G29800	Long Down
AT1G29820	Long Down
AT1G29910	Long Down
AT1G29920	Short–Long Down
AT1G29930	Long Down
AT1G30200	Long Down
AT1G30380	Long Down
AT1G30440	Short–Long Down
AT1G31330	Long Down
AT1G31420	Short–Long Down
AT1G31780	Long Down
AT1G33240	Short–Long Down
AT1G33250	Short–Long Down
AT1G34010	Short–Long Down
AT1G34120	Long Down
AT1G34190	Long Down
AT1G34220	Long Down
AT1G35460	Long Down
AT1G35620	Long Down
AT1G35670	Short–Long Down
AT1G44446	Short–Long Down
AT1G44770	Short–Long Down
AT1G45050	Long Down
AT1G48090	Long Down
AT1G48480	Short–Long Down
AT1G49180	Short–Long Down
AT1G49470	Short–Long Down
AT1G50480	Long Down
AT1G51500	Short–Long Down
AT1G51950	Long Down
AT1G52190	Short–Long Down
AT1G52220	Long Down
AT1G52230	Long Down
AT1G52340	Short–Long Down
AT1G53290	Long Down
AT1G54090	Long Down
AT1G54780	Long Down
AT1G54820	Short–Long Down
AT1G54920	Long Down
AT1G55120	Long Down
AT1G55670	Long Down
AT1G56460	Long Down
AT1G56720	Short–Long Down
AT1G58230	Long Down
AT1G60010	Short–Long Down
AT1G60160	Short–Long Down
AT1G60550	Short–Long Down
AT1G60870	Short–Long Down
AT1G61520	Long Down
AT1G62200	Short–Long Down
AT1G64740	Long Down
AT1G64720	Short–Long Down
AT1G65010	Short–Long Down
AT1G65230	Long Down
AT1G65295	Short–Long Down
AT1G65590	Short–Long Down
AT1G66200	Short–Long Down
AT1G66140	Short–Long Down
AT1G66150	Short–Long Down
AT1G66230	Short–Long Down
AT1G67050	Short–Long Down
AT1G67590	Short–Long Down
AT1G67700	Long Down
AT1G67730	Long Down
AT1G67740	Long Down
AT1G67840	Long Down
AT1G67900	Short–Long Down
AT1G68000	Long Down
AT1G68520	Short–Long Down
AT1G68830	Long Down
AT1G68780	Short–Long Down
AT1G68910	Long Down
AT1G69160	Short–Long Down
AT1G69780	Short–Long Down
AT1G69850	Long Down
AT1G69960	Long Down
AT1G70060	Short–Long Down
AT1G70160	Long Down
AT1G70230	Long Down
AT1G70410	Long Down
AT1G70940	Short–Long Down
AT1G71010	Short–Long Down
AT1G71020	Short–Long Down
AT1G71980	Short–Long Down
AT1G72010	Long Down
AT1G72160	Long Down
AT1G72630	Long Down
AT1G72880	Short–Long Down
AT1G73740	Long Down
AT1G74370	Short–Long Down
AT1G74470	Long Down
AT1G74840	Short–Long Down
AT1G75540	Short–Long Down
AT1G75690	Long Down
AT1G76100	Short–Long Down
AT1G76110	Short–Long Down
AT1G76900	Short–Long Down
AT1G76890	Short–Long Down
AT1G77080	Long Down
AT1G76990	Short–Long Down
AT1G77140	Long Down
AT1G77490	Long Down
AT1G77580	Short–Long Down
AT1G77690	Short–Long Down
AT1G77770	Long Down
AT1G77930	Long Down
AT1G78110	Short–Long Down
AT1G78170	Short–Long Down
AT1G78240	Long Down
AT1G78300	Long Down
AT1G78870	Long Down
AT1G79040	Long Down
AT1G79670	Short–Long Down
AT1G79790	Long Down
AT1G79990	Long Down
AT1G80460	Long Down
AT1G80510	Long Down
AT1G80790	Long Down
AT2G01420	Short–Long Down
AT2G01440	Long Down
AT2G01570	Short–Long Down
AT2G01680	Long Down
AT2G01735	Long Down
AT2G01910	Long Down
AT2G02080	Short–Long Down
AT2G02180	Long Down
AT2G02950	Short–Long Down
AT2G02970	Long Down
AT2G03350	Short–Long Down
AT2G03750	Short–Long Down
AT2G04305	Long Down
AT2G05070	Short–Long Down
AT2G05100	Short–Long Down
AT2G05160	Short–Long Down
AT2G06025	Long Down
AT2G06520	Long Down
AT2G07050	Long Down
AT2G07680	Short–Long Down
AT2G10940	Short–Long Down
AT2G13560	Long Down
AT2G13650	Long Down
AT2G16280	Short–Long Down
AT2G17540	Short–Long Down
AT2G17780	Long Down
AT2G18328	Long Down
AT2G18560	Short–Long Down
AT2G18570	Short–Long Down
AT2G18890	Short–Long Down
AT2G19780	Short–Long Down
AT2G19880	Long Down
AT2G19950	Long Down
AT2G20230	Long Down
AT2G20260	Long Down
AT2G22660	Long Down
AT2G22670	Long Down
AT2G23140	Long Down
AT2G23600	Short–Long Down
AT2G24630	Short–Long Down
AT2G24860	Long Down
AT2G25050	Short–Long Down
AT2G25180	Long Down
AT2G25800	Long Down
AT2G26250	Long Down
AT2G27110	Long Down
AT2G27050	Short–Long Down
AT2G27060	Short–Long Down
AT2G27770	Short–Long Down
AT2G28150	Short–Long Down
AT2G28350	Short–Long Down
AT2G30120	Long Down
AT2G30520	Short–Long Down
AT2G30570	Long Down
AT2G30740	Long Down
AT2G31110	Short–Long Down
AT2G32010	Short–Long Down
AT2G32080	Long Down
AT2G32450	Short–Long Down
AT2G32860	Short–Long Down
AT2G32970	Short–Long Down
AT2G33170	Short–Long Down
AT2G33540	Long Down
AT2G33990	Long Down
AT2G34060	Short–Long Down
AT2G35050	Long Down
AT2G35260	Long Down
AT2G35690	Long Down
AT2G35800	Long Down
AT2G36310	Long Down
AT2G37035	Long Down
AT2G37460	Short–Long Down
AT2G38040	Long Down
AT2G38480	Long Down
AT2G39435	Short–Long Down
AT2G39870	Short–Long Down
AT2G40020	Short–Long Down
AT2G40880	Short–Long Down
AT2G41310	Short–Long Down
AT2G41740	Long Down
AT2G42010	Long Down
AT2G42190	Short–Long Down
AT2G42220	Long Down
AT2G42300	Short–Long Down
AT2G42690	Short–Long Down
AT2G43560	Long Down
AT2G43760	Short–Long Down
AT2G43940	Long Down
AT2G44140	Long Down
AT2G44210	Short–Long Down
AT2G44410	Long Down
AT2G44920	Long Down
AT2G45180	Short–Long Down
AT2G45190	Short–Long Down
AT2G45810	Short–Long Down
AT2G45820	Long Down
AT2G45970	Short–Long Down
AT2G46030	Short–Long Down
AT2G46260	Long Down
AT2G46710	Short–Long Down
AT2G46820	Long Down
AT2G46870	Short–Long Down
AT2G47450	Short–Long Down
AT3G01090	Long Down
AT3G01400	Long Down
AT3G01550	Long Down
AT3G01680	Short–Long Down
AT3G01690	Short–Long Down
AT3G02340	Long Down
AT3G02470	Short–Long Down
AT3G02870	Long Down
AT3G04730	Long Down
AT3G04930	Long Down
AT3G06080	Short–Long Down
AT3G06150	Short–Long Down
AT3G06330	Short–Long Down
AT3G06750	Short–Long Down
AT3G06770	Short–Long Down
AT3G07310	Short–Long Down
AT3G07340	Short–Long Down
AT3G07570	Long Down
AT3G07990	Long Down
AT3G08550	Long Down
AT3G08920	Long Down
AT3G08940	Short–Long Down
AT3G09580	Short–Long Down
AT3G09980	Long Down
AT3G10360	Long Down
AT3G10760	Long Down
AT3G10960	Short–Long Down
AT3G11700	Long Down
AT3G11780	Long Down
AT3G12110	Short–Long Down
AT3G13040	Short–Long Down
AT3G13060	Long Down
AT3G13720	Short–Long Down
AT3G13810	Short–Long Down
AT3G13980	Short–Long Down
AT3G14090	Long Down
AT3G14270	Long Down
AT3G15820	Long Down
AT3G16000	Short–Long Down
AT3G16140	Long Down
AT3G16370	Short–Long Down
AT3G16570	Short–Long Down
AT3G16520	Short–Long Down
AT3G16630	Long Down
AT3G16850	Short–Long Down
AT3G17470	Long Down
AT3G17650	Short–Long Down
AT3G18770	Short–Long Down
AT3G18980	Short–Long Down
AT3G19420	Long Down
AT3G19570	Short–Long Down
AT3G19850	Short–Long Down
AT3G19870	Long Down
AT3G20820	Short–Long Down
AT3G21055	Long Down
AT3G21640	Long Down
AT3G22440	Long Down
AT3G22970	Short–Long Down
AT3G23050	Long Down
AT3G23310	Short–Long Down
AT3G23590	Short–Long Down
AT3G23690	Long Down
AT3G23805	Short–Long Down
AT3G23880	Short–Long Down
AT3G24630	Short–Long Down
AT3G25500	Short–Long Down
AT3G25560	Short–Long Down
AT3G26030	Short–Long Down
AT3G26490	Short–Long Down
AT3G26650	Long Down
AT3G26730	Long Down
AT3G26780	Long Down
AT3G26932	Short–Long Down
AT3G27690	Short–Long Down
AT3G27925	Long Down
AT3G28070	Short–Long Down
AT3G28040	Short–Long Down
AT3G28130	Short–Long Down
AT3G28430	Long Down
AT3G28450	Long Down
AT3G29075	Long Down
AT3G43220	Long Down
AT3G43720	Short–Long Down
AT3G43800	Short–Long Down
AT3G45780	Long Down
AT3G46510	Long Down
AT3G46590	Short–Long Down
AT3G46780	Long Down
AT3G46820	Short–Long Down
AT3G47000	Long Down
AT3G47470	Long Down
AT3G47670	Long Down
AT3G48720	Short–Long Down
AT3G48760	Long Down
AT3G49650	Long Down
AT3G49800	Long Down
AT3G50240	Long Down
AT3G50340	Short–Long Down
AT3G50530	Short–Long Down
AT3G50685	Short–Long Down
AT3G50820	Long Down
AT3G50750	Short–Long Down
AT3G51150	Short–Long Down
AT3G51770	Long Down
AT3G51830	Long Down
AT3G51950	Short–Long Down
AT3G52840	Long Down
AT3G53540	Short–Long Down
AT3G53610	Long Down
AT3G54030	Long Down
AT3G54360	Long Down
AT3G54690	Short–Long Down
AT3G54720	Short–Long Down
AT3G54890	Long Down
AT3G55005	Long Down
AT3G55560	Short–Long Down
AT3G56040	Long Down
AT3G56050	Long Down
AT3G56650	Long Down
AT3G56940	Long Down
AT3G57040	Short–Long Down
AT3G60030	Long Down
AT3G60070	Short–Long Down
AT3G60320	Short–Long Down
AT3G60630	Short–Long Down
AT3G61180	Long Down
AT3G61260	Long Down
AT3G61310	Short–Long Down
AT3G61440	Long Down
AT3G61460	Short–Long Down
AT3G61470	Long Down
AT3G61570	Long Down
AT3G61600	Long Down
AT3G61960	Long Down
AT3G62390	Short–Long Down
AT3G62650	Long Down
AT3G62980	Short–Long Down
AT3G63180	Long Down
AT4G00360	Long Down
AT4G00755	Short–Long Down
AT4G00750	Short–Long Down
AT4G01395	Long Down
AT4G01460	Short–Long Down
AT4G01840	Short–Long Down
AT4G02770	Long Down
AT4G03110	Short–Long Down
AT4G03560	Long Down
AT4G04040	Long Down
AT4G04970	Short–Long Down
AT4G05180	Long Down
AT4G08920	Short–Long Down
AT4G09010	Long Down
AT4G09630	Long Down
AT4G10080	Long Down
AT4G10060	Long Down
AT4G10340	Long Down
AT4G10840	Short–Long Down
AT4G11211	Long Down
AT4G11530	Long Down
AT4G12800	Long Down
AT4G12980	Short–Long Down
AT4G13020	Long Down
AT4G13495	Short–Long Down
AT4G14480	Short–Long Down
AT4G14620	Short–Long Down
AT4G14740	Short–Long Down
AT4G14750	Short–Long Down
AT4G14920	Long Down
AT4G15545	Long Down
AT4G15560	Long Down
AT4G16380	Short–Long Down
AT4G16430	Long Down
AT4G16850	Long Down
AT4G17170	Long Down
AT4G17270	Long Down
AT4G17460	Short–Long Down
AT4G17810	Short–Long Down
AT4G17870	Long Down
AT4G17940	Long Down
AT4G18710	Short–Long Down
AT4G19180	Long Down
AT4G19170	Short–Long Down
AT4G19530	Short–Long Down
AT4G20410	Long Down
AT4G21280	Long Down
AT4G21585	Short–Long Down
AT4G21960	Short–Long Down
AT4G22190	Short–Long Down
AT4G22290	Short–Long Down
AT4G22360	Short–Long Down
AT4G22540	Short–Long Down
AT4G22570	Short–Long Down
AT4G23290	Short–Long Down
AT4G23300	Short–Long Down
AT4G23400	Short–Long Down
AT4G23730	Long Down
AT4G23895	Long Down
AT4G23980	Long Down
AT4G24100	Long Down
AT4G24780	Short–Long Down
AT4G25050	Short–Long Down
AT4G25080	Short–Long Down
AT4G25570	Long Down
AT4G26540	Short–Long Down
AT4G26610	Short–Long Down
AT4G26555	Short–Long Down
AT4G27240	Short–Long Down
AT4G27700	Long Down
AT4G27730	Short–Long Down
AT4G28220	Long Down
AT4G28260	Short–Long Down
AT4G28610	Long Down
AT4G28750	Long Down
AT4G28860	Short–Long Down
AT4G28880	Long Down
AT4G29380	Long Down
AT4G30790	Short–Long Down
AT4G30993	Long Down
AT4G31820	Short–Long Down
AT4G32270	Long Down
AT4G32285	Long Down
AT4G33740	Long Down
AT4G34220	Short–Long Down
AT4G34460	Long Down
AT4G35440	Long Down
AT4G35470	Short–Long Down
AT4G36140	Long Down
AT4G36540	Short–Long Down
AT4G36750	Long Down
AT4G36890	Short–Long Down
AT4G38420	Short–Long Down
AT4G38690	Short–Long Down
AT4G38900	Long Down
AT4G38860	Short–Long Down
AT4G39140	Long Down
AT4G39770	Short–Long Down
AT4G39870	Long Down
AT5G01020	Long Down
AT5G01075	Short–Long Down
AT5G01090	Short–Long Down
AT5G01530	Long Down
AT5G01620	Long Down
AT5G01970	Long Down
AT5G02515	Short–Long Down
AT5G03040	Short–Long Down
AT5G03110	Short–Long Down
AT5G03140	Short–Long Down
AT5G03395	Short–Long Down
AT5G03520	Short–Long Down
AT5G03530	Long Down
AT5G03540	Long Down
AT5G04230	Short–Long Down
AT5G04860	Short–Long Down
AT5G05690	Short–Long Down
AT5G05750	Long Down
AT5G05830	Long Down
AT5G05860	Short–Long Down
AT5G05930	Long Down
AT5G05870	Short–Long Down
AT5G06440	Long Down
AT5G07220	Short–Long Down
AT5G07790	Long Down
AT5G07870	Short–Long Down
AT5G08590	Long Down
AT5G09410	Long Down
AT5G09670	Short–Long Down
AT5G09680	Long Down
AT5G10030	Short–Long Down
AT5G10150	Short–Long Down
AT5G10250	Short–Long Down
AT5G10560	Long Down
AT5G11420	Short–Long Down
AT5G11600	Long Down
AT5G11710	Long Down
AT5G11810	Long Down
AT5G11950	Short–Long Down
AT5G12850	Long Down
AT5G13090	Short–Long Down
AT5G13160	Long Down
AT5G13640	Long Down
AT5G14060	Long Down
AT5G14390	Short–Long Down
AT5G14410	Short–Long Down
AT5G14430	Long Down
AT5G15440	Long Down
AT5G15410	Short–Long Down
AT5G15930	Long Down
AT5G16120	Short–Long Down
AT5G16180	Short–Long Down
AT5G16240	Short–Long Down
AT5G16400	Long Down
AT5G16590	Short–Long Down
AT5G16660	Long Down
AT5G17910	Long Down
AT5G18020	Short–Long Down
AT5G18600	Short–Long Down
AT5G19010	Long Down
AT5G19390	Short–Long Down
AT5G19740	Short–Long Down
AT5G19940	Long Down
AT5G20490	Long Down
AT5G21930	Short–Long Down
AT5G22360	Long Down
AT5G22510	Long Down
AT5G23280	Short–Long Down
AT5G24520	Short–Long Down
AT5G24890	Short–Long Down
AT5G25510	Long Down
AT5G25840	Short–Long Down
AT5G26751	Long Down
AT5G27290	Long Down
AT5G28040	Long Down
AT5G28020	Short–Long Down
AT5G32450	Long Down
AT5G35170	Long Down
AT5G35180	Long Down
AT5G35480	Long Down
AT5G35490	Long Down
AT5G35750	Short–Long Down
AT5G35790	Short–Long Down
AT5G36250	Short–Long Down
AT5G36940	Long Down
AT5G38480	Long Down
AT5G38850	Short–Long Down
AT5G39530	Short–Long Down
AT5G39860	Short–Long Down
AT5G40890	Short–Long Down
AT5G41140	Short–Long Down
AT5G42070	Long Down
AT5G42870	Long Down
AT5G43700	Short–Long Down
AT5G43880	Short–Long Down
AT5G43870	Short–Long Down
AT5G44080	Long Down
AT5G44190	Short–Long Down
AT5G44290	Long Down
AT5G44340	Long Down
AT5G44580	Short–Long Down
AT5G45100	Short–Long Down
AT5G45650	Short–Long Down
AT5G45680	Long Down
AT5G45940	Short–Long Down
AT5G46110	Long Down
AT5G47390	Short–Long Down
AT5G47820	Short–Long Down
AT5G48460	Short–Long Down
AT5G48590	Short–Long Down
AT5G48790	Long Down
AT5G49720	Short–Long Down
AT5G49730	Short–Long Down
AT5G49740	Short–Long Down
AT5G49760	Long Down
AT5G49960	Long Down
AT5G50180	Long Down
AT5G50900	Long Down
AT5G51545	Long Down
AT5G52550	Long Down
AT5G53300	Long Down
AT5G53460	Long Down
AT5G53500	Short–Long Down
AT5G53900	Short–Long Down
AT5G54145	Short–Long Down
AT5G54200	Short–Long Down
AT5G54270	Long Down
AT5G54540	Long Down
AT5G54630	Short–Long Down
AT5G55260	Long Down
AT5G55630	Long Down
AT5G55910	Short–Long Down
AT5G56140	Long Down
AT5G56340	Long Down
AT5G56790	Short–Long Down
AT5G57030	Long Down
AT5G57060	Long Down
AT5G57210	Long Down
AT5G57710	Long Down
AT5G58520	Short–Long Down
AT5G58950	Long Down
AT5G60050	Short–Long Down
AT5G60700	Long Down
AT5G60820	Long Down
AT5G61450	Long Down
AT5G62000	Long Down
AT5G63020	Long Down
AT5G63080	Long Down
AT5G64040	Long Down
AT5G64370	Long Down
AT5G64460	Long Down
AT5G64600	Long Down
AT5G64780	Short–Long Down
AT5G65010	Long Down
AT5G65730	Short–Long Down
AT5G66490	Short–Long Down
AT5G66570	Long Down
AT5G66730	Long Down
AT5G67540	Long Down
AT5G67560	Long Down
AT5G50100	Short Down
AT4G21760	Short Down
AT5G01260	Short Down
AT5G15500	Short Down
AT5G37300	Short Down
AT5G53486	Short Down
AT1G70000	Short Down
AT1G75280	Short Down
AT2G34650	Short Down
AT2G40130	Short Down
AT3G27170	Short Down
AT1G07390	Short Down
AT1G22770	Short Down
AT3G23510	Short Down
AT1G51140	Short Down
AT3G26960	Short Down
AT4G05110	Short Down
AT1G68570	Short Down
AT2G36870	Short Down
AT3G45210	Short Down
AT3G56620	Short Down
AT4G04610	Short Down
AT5G15600	Short Down
AT5G28030	Short Down
AT5G57785	Short Down
AT5G59130	Short Down
AT1G20160	Short Down
AT1G52080	Short Down
AT1G62560	Short Down
AT1G74810	Short Down
AT2G38530	Short Down
AT3G18280	Short Down
AT3G21250	Short Down
AT3G21670	Short Down
AT3G25590	Short Down
AT3G52370	Short Down
AT3G63530	Short Down
AT4G23500	Short Down
AT4G36360	Short Down
AT5G39050	Short Down
AT5G55950	Short Down
AT1G02205	Short Down
AT1G15230	Short Down
AT1G50420	Short Down
AT1G52000	Short Down
AT1G55020	Short Down
AT1G64390	Short Down
AT1G79410	Short Down
AT2G24260	Short Down
AT2G35700	Short Down
AT2G40300	Short Down
AT3G09600	Short Down
AT3G23810	Short Down
AT3G59140	Short Down
AT5G25610	Short Down
AT5G41070	Short Down
AT5G55620	Short Down
AT5G67370	Short Down
AT1G08230	Short Down
AT1G44760	Short Down
AT1G47395	Short Down
AT1G47400	Short Down
AT1G73600	Short Down
AT1G74750	Short Down
AT1G77120	Short Down
AT2G19810	Short Down
AT2G26170	Short Down
AT2G31380	Short Down
AT2G39710	Short Down
AT2G39950	Short Down
AT2G46690	Short Down
AT3G08505	Short Down
AT3G17510	Short Down
AT3G48610	Short Down
AT3G61880	Short Down
AT4G12880	Short Down
AT4G13540	Short Down
AT4G20820	Short Down
AT4G36380	Short Down
AT5G07180	Short Down
AT5G17860	Short Down
AT5G19730	Short Down
AT5G53200	Short Down
AT5G53590	Short Down
AT1G15950	Short Down
AT1G18750	Short Down
AT1G32240	Short Down
AT1G46554	Short Down
AT2G21590	Short Down
AT2G23470	Short Down
AT2G30766	Short Down
AT2G46660	Short Down
AT3G12700	Short Down
AT3G47510	Short Down
AT3G51895	Short Down
AT3G58990	Short Down
AT4G02280	Short Down
AT4G13930	Short Down
AT4G13990	Short Down
AT4G18050	Short Down
AT4G34050	Short Down
AT5G40540	Short Down
AT5G52870	Short Down
AT1G03820	Short Down
AT1G04250	Short Down
AT1G32450	Short Down
AT1G32780	Short Down
AT1G53250	Short Down
AT1G62510	Short Down
AT1G64380	Short Down
AT1G70580	Short Down
AT2G21180	Short Down
AT2G41240	Short Down
AT2G46310	Short Down
AT3G01500	Short Down
AT3G17070	Short Down
AT3G18320	Short Down
AT3G20200	Short Down
AT3G20540	Short Down
AT4G12030	Short Down
AT4G14040	Short Down
AT4G19440	Short Down
AT4G28250	Short Down
AT5G01820	Short Down
AT5G21100	Short Down
AT5G25220	Short Down
AT5G38510	Short Down
AT5G47640	Short Down
AT5G54840	Short Down
AT5G65683	Short Down
AT5G67200	Short Down
AT1G05540	Short Down
AT1G17170	Short Down
AT1G20220	Short Down
AT1G22410	Short Down
AT1G29170	Short Down
AT1G32440	Short Down
AT1G52760	Short Down
AT1G61215	Short Down
AT1G65870	Short Down
AT1G72230	Short Down
AT1G72810	Short Down
AT1G77310	Short Down
AT2G16630	Short Down
AT2G24280	Short Down
AT2G32960	Short Down
AT2G33510	Short Down
AT2G33770	Short Down
AT2G38870	Short Down
AT2G39681	Short Down
AT2G40320	Short Down
AT2G45300	Short Down
AT3G07420	Short Down
AT3G18000	Short Down
AT3G24420	Short Down
AT3G25290	Short Down
AT3G47640	Short Down
AT3G57010	Short Down
AT4G02390	Short Down
AT4G02790	Short Down
AT4G13940	Short Down
AT4G16563	Short Down
AT4G17680	Short Down
AT4G24810	Short Down
AT4G28100	Short Down
AT4G32295	Short Down
AT4G34610	Short Down
AT4G37540	Short Down
AT5G07030	Short Down
AT5G14550	Short Down
AT5G19600	Short Down
AT5G20540	Short Down
AT5G24420	Short Down
AT5G36910	Short Down
AT5G42720	Short Down
AT5G42860	Short Down
AT5G43190	Short Down
AT5G43950	Short Down
AT5G47050	Short Down
AT5G47500	Short Down
AT5G51750	Short Down
AT1G04870	Short Down
AT1G12420	Short Down
AT1G17880	Short Down
AT1G26665	Short Down
AT1G27030	Short Down
AT1G27980	Short Down
AT1G28560	Short Down
AT1G28680	Short Down
AT1G44800	Short Down
AT1G45010	Short Down
AT1G56430	Short Down
AT1G61660	Short Down
AT1G66840	Short Down
AT1G67750	Short Down
AT1G68238	Short Down
AT1G71140	Short Down
AT1G78450	Short Down
AT2G25060	Short Down
AT2G36470	Short Down
AT2G36880	Short Down
AT2G37090	Short Down
AT2G41290	Short Down
AT3G06880	Short Down
AT3G23890	Short Down
AT3G24080	Short Down
AT3G25430	Short Down
AT3G51080	Short Down
AT3G56970	Short Down
AT3G56980	Short Down
AT3G63000	Short Down
AT3G63160	Short Down
AT4G00150	Short Down
AT4G13770	Short Down
