Gene1	Gene2	Correlation	source
AT5G60890	AT5G25265	0.574298397422206	GENIE&WGCNA
AT5G56270	AT4G15890	0.574298082117236	GENIE&WGCNA
AT5G03740	AT5G47370	0.574166247541986	GENIE&WGCNA
AT2G28200	AT5G02760	0.574080556201455	GENIE&WGCNA
AT5G39660	AT5G57630	0.574019582591782	GENIE&WGCNA
AT5G15830	AT4G19045	0.574018502643067	GENIE&WGCNA
AT5G39660	AT1G68840	0.574009760289299	GENIE&WGCNA
AT5G47390	AT2G24550	0.573949905428305	GENIE&WGCNA
AT3G10800	AT1G56440	0.573915814244603	GENIE&WGCNA
AT1G14580	AT4G09820	0.573914850711609	GENIE&WGCNA
AT1G63100	AT2G25110	0.57387628777959	GENIE&WGCNA
AT2G22300	AT2G37940	0.573874297122186	GENIE&WGCNA
AT2G20180	AT2G27770	0.573824055121708	GENIE&WGCNA
AT4G27410	AT5G11740	0.573798341972496	GENIE&WGCNA
AT1G50640	AT1G19020	0.573716445072864	GENIE&WGCNA
AT2G35940	AT1G50250	0.573600950480074	GENIE&WGCNA
AT2G45660	AT1G65560	0.573586132605045	GENIE&WGCNA
AT5G08520	AT1G49500	0.573551509373348	GENIE&WGCNA
AT2G03500	AT5G16120	0.573539757501289	GENIE&WGCNA
AT4G09820	AT1G15660	0.573525759096111	GENIE&WGCNA
AT5G66770	AT4G27595	0.573502385340957	GENIE&WGCNA
AT2G36010	AT4G22300	0.573500542612331	GENIE&WGCNA
AT1G05805	AT5G18480	0.573376860346852	GENIE&WGCNA
AT5G53200	AT3G55560	0.57336873841796	GENIE&WGCNA
AT2G22800	AT4G37520	0.573335210570771	GENIE&WGCNA
AT5G56270	AT4G03550	0.573326122938215	GENIE&WGCNA
AT4G37740	AT5G48360	0.573307355994444	GENIE&WGCNA
AT2G22800	AT1G69490	0.573286818683498	GENIE&WGCNA
AT1G76890	AT5G28770	0.573266944366651	GENIE&WGCNA
AT1G25560	AT2G39400	0.573226133025139	GENIE&WGCNA
AT5G63470	AT1G60160	0.573183128766397	GENIE&WGCNA
AT1G63100	AT2G37180	0.573167460535209	GENIE&WGCNA
AT2G40340	AT1G63780	0.573143726047919	GENIE&WGCNA
AT3G48590	AT1G20490	0.573103326949946	GENIE&WGCNA
AT5G03150	AT3G28860	0.573100229696655	GENIE&WGCNA
AT5G46880	AT3G56640	0.573063074667803	GENIE&WGCNA
AT3G61830	AT3G62060	0.573047229066205	GENIE&WGCNA
AT1G72830	AT2G06025	0.572973439894234	GENIE&WGCNA
AT2G45190	AT1G19770	0.57295684740533	GENIE&WGCNA
AT2G47890	AT5G44620	0.572955904648068	GENIE&WGCNA
AT4G34000	AT4G31000	0.572953865119747	GENIE&WGCNA
AT5G39660	AT2G24550	0.572936734974375	GENIE&WGCNA
AT3G10800	AT4G22740	0.572879401045559	GENIE&WGCNA
AT3G60630	AT3G27820	0.57285112763572	GENIE&WGCNA
AT5G64220	AT1G77760	0.57281087480993	GENIE&WGCNA
AT4G02590	AT4G14620	0.572781440682782	GENIE&WGCNA
AT3G47620	AT5G28770	0.572646630829871	GENIE&WGCNA
AT5G56270	AT5G11890	0.572602168328321	GENIE&WGCNA
AT5G66770	AT4G30560	0.572561708538637	GENIE&WGCNA
AT5G47390	AT2G39400	0.572540906046419	GENIE&WGCNA
AT2G20180	AT5G06690	0.57249773680336	GENIE&WGCNA
AT5G04760	AT3G55560	0.572483165310586	GENIE&WGCNA
AT4G02590	AT5G18525	0.572466981428477	GENIE&WGCNA
AT2G35940	AT1G52827	0.572465286273737	GENIE&WGCNA
AT5G46880	AT2G33400	0.572411796830818	GENIE&WGCNA
AT4G37740	AT1G56540	0.57234711960292	GENIE&WGCNA
AT1G63100	AT3G21110	0.572289078435711	GENIE&WGCNA
AT4G00050	AT2G45740	0.572278362504032	GENIE&WGCNA
AT5G39660	AT1G72820	0.572201014429087	GENIE&WGCNA
AT1G15790	AT2G04450	0.57219365052416	GENIE&WGCNA
AT4G09460	AT4G21450	0.572151160660007	GENIE&WGCNA
AT5G47390	AT3G59950	0.572130569489711	GENIE&WGCNA
AT1G06850	AT3G18524	0.57211016772068	GENIE&WGCNA
AT5G47390	AT1G27290	0.572005116491689	GENIE&WGCNA
AT2G20180	AT1G70290	0.571996010498853	GENIE&WGCNA
AT5G46880	AT5G38110	0.571993312569374	GENIE&WGCNA
AT4G37740	AT4G09820	0.571971156793835	GENIE&WGCNA
AT4G27410	AT5G17010	0.571964974780841	GENIE&WGCNA
AT1G18330	AT3G27360	0.571955247946762	GENIE&WGCNA
AT1G49720	AT3G26932	0.571954245408786	GENIE&WGCNA
AT1G32870	AT5G14230	0.571916777945483	GENIE&WGCNA
AT1G21450	AT5G52810	0.571819165032636	GENIE&WGCNA
AT1G15790	AT5G25440	0.571791880115396	GENIE&WGCNA
AT5G04410	AT1G54050	0.571759250172008	GENIE&WGCNA
AT4G37740	AT2G34190	0.571712413929125	GENIE&WGCNA
AT2G45190	AT1G49720	0.571700403461626	GENIE&WGCNA
AT4G34680	AT1G55530	0.571672360055394	GENIE&WGCNA
AT5G62020	AT2G25140	0.571670673563871	GENIE&WGCNA
AT1G18330	AT1G05320	0.571655394292176	GENIE&WGCNA
AT1G22640	AT3G61060	0.571616052018106	GENIE&WGCNA
AT3G60630	AT1G13930	0.571544710002561	GENIE&WGCNA
AT5G04410	AT3G08970	0.571526392988489	GENIE&WGCNA
AT3G61830	AT4G30560	0.571510843136583	GENIE&WGCNA
AT4G02590	AT5G06560	0.571469612247689	GENIE&WGCNA
AT3G61950	AT5G53486	0.571467239684394	GENIE&WGCNA
AT5G03150	AT5G18040	0.571464210702458	GENIE&WGCNA
AT2G24645	AT1G19970	0.571392800995859	GENIE&WGCNA
AT5G16560	AT5G22920	0.571365355493206	GENIE&WGCNA
AT3G08505	AT4G33080	0.57133443325755	GENIE&WGCNA
AT1G52880	AT1G09250	0.57130253802109	GENIE&WGCNA
AT3G02830	AT2G45740	0.571290887815274	GENIE&WGCNA
AT2G45190	AT2G19810	0.571260318579413	GENIE&WGCNA
AT3G10800	AT4G02425	0.571226458269767	GENIE&WGCNA
AT1G45249	AT3G58850	0.571192957705728	GENIE&WGCNA
AT1G13960	AT4G02210	0.571190944544565	GENIE&WGCNA
AT2G22300	AT1G58370	0.5711824677221	GENIE&WGCNA
AT1G12860	AT3G54250	0.571112446872163	GENIE&WGCNA
AT4G00050	AT1G63780	0.571063367182327	GENIE&WGCNA
AT1G49010	AT4G22490	0.571034248871432	GENIE&WGCNA
AT1G20980	AT4G03550	0.571001148692375	GENIE&WGCNA
AT1G13960	AT5G16110	0.57095865799705	GENIE&WGCNA
AT2G20180	AT2G01850	0.570841068456028	GENIE&WGCNA
AT3G23210	AT2G26660	0.570808137323132	GENIE&WGCNA
AT1G25550	AT3G14090	0.570802711212624	GENIE&WGCNA
AT2G45660	AT5G15570	0.570782296559037	GENIE&WGCNA
AT2G22800	AT3G48440	0.570769647987624	GENIE&WGCNA
AT4G01550	AT2G24100	0.570761795032213	GENIE&WGCNA
AT4G24020	AT5G13550	0.570757870547366	GENIE&WGCNA
AT2G17040	AT1G75390	0.570670458664027	GENIE&WGCNA
AT4G34680	AT2G24100	0.570670334472614	GENIE&WGCNA
AT2G45660	AT5G16570	0.570663944500841	GENIE&WGCNA
AT5G47390	AT2G36900	0.570648227822941	GENIE&WGCNA
AT5G04410	AT3G17611	0.570610073871674	GENIE&WGCNA
AT1G70000	AT5G18850	0.570585815170635	GENIE&WGCNA
AT3G60030	AT2G41240	0.57057615356786	GENIE&WGCNA
AT5G61420	AT1G68620	0.570466173543446	GENIE&WGCNA
AT4G36990	AT5G08620	0.570439204576966	GENIE&WGCNA
AT2G47460	AT5G42680	0.570376749447297	GENIE&WGCNA
AT4G01460	AT5G43150	0.57034346992949	GENIE&WGCNA
AT1G77450	AT3G27090	0.570309160688503	GENIE&WGCNA
AT5G56270	AT1G35220	0.570282857297987	GENIE&WGCNA
AT5G47390	AT3G53960	0.570256129780046	GENIE&WGCNA
AT2G17040	AT2G44360	0.570189757190774	GENIE&WGCNA
AT5G05410	AT1G54050	0.570188567557747	GENIE&WGCNA
AT3G02150	AT2G45220	0.570161814791679	GENIE&WGCNA
AT2G25000	AT4G16957	0.570157322837816	GENIE&WGCNA
AT4G17500	AT4G16563	0.570155277627473	GENIE&WGCNA
AT3G46600	AT1G25400	0.570094118050019	GENIE&WGCNA
AT1G62300	AT1G77500	0.570088017911358	GENIE&WGCNA
AT1G52880	AT2G01830	0.570060451419007	GENIE&WGCNA
AT4G36990	AT1G02290	0.57002780640035	GENIE&WGCNA
AT2G01930	AT5G14410	0.570014274777951	GENIE&WGCNA
AT1G14685	AT5G21940	0.570001971153111	GENIE&WGCNA
AT3G48440	AT5G04750	0.569976362348381	GENIE&WGCNA
AT4G28140	AT2G22080	0.569945695330373	GENIE&WGCNA
AT1G17920	AT2G36570	0.569936080048045	GENIE&WGCNA
AT1G14580	AT2G44830	0.56986940905685	GENIE&WGCNA
AT5G04410	AT3G24500	0.569864559626823	GENIE&WGCNA
AT2G47890	AT5G20220	0.569824237634828	GENIE&WGCNA
AT3G47640	AT5G53450	0.569788018856267	GENIE&WGCNA
AT3G17609	AT1G12240	0.569742737240466	GENIE&WGCNA
AT5G28770	AT2G32880	0.569742135388083	GENIE&WGCNA
AT3G61890	AT3G07470	0.569710456270752	GENIE&WGCNA
AT3G46600	AT2G33060	0.569686135122948	GENIE&WGCNA
AT2G40970	AT1G77810	0.569660011383723	GENIE&WGCNA
AT3G19290	AT4G14550	0.569646433193073	GENIE&WGCNA
AT4G34680	AT3G08970	0.569533169206295	GENIE&WGCNA
AT5G67190	AT5G14390	0.569509494299922	GENIE&WGCNA
AT3G56400	AT4G11440	0.569472258460523	GENIE&WGCNA
AT1G13450	AT4G17080	0.569465626838998	GENIE&WGCNA
AT1G69780	AT2G40410	0.569461354466387	GENIE&WGCNA
AT5G15830	AT1G24267	0.569457140930809	GENIE&WGCNA
AT4G04890	AT5G05250	0.569454321475111	GENIE&WGCNA
AT5G62020	AT5G04410	0.569452627597362	GENIE&WGCNA
AT3G10800	AT2G36460	0.5694076452299	GENIE&WGCNA
AT4G00050	AT5G11810	0.569407071626972	GENIE&WGCNA
AT1G21450	AT3G14067	0.569382251781767	GENIE&WGCNA
AT4G02590	AT3G23880	0.569377876555881	GENIE&WGCNA
AT3G47600	AT2G45600	0.569294672065394	GENIE&WGCNA
AT3G10800	AT5G52640	0.569292968121243	GENIE&WGCNA
AT5G45260	AT2G36400	0.56927725686108	GENIE&WGCNA
AT1G17920	AT4G31805	0.569267958755821	GENIE&WGCNA
AT4G34680	AT1G54050	0.569246080574825	GENIE&WGCNA
AT5G46880	AT1G44760	0.569182765403054	GENIE&WGCNA
AT4G34990	AT4G15850	0.569103272983874	GENIE&WGCNA
AT3G61630	AT5G56350	0.56910317326164	GENIE&WGCNA
AT1G32870	AT3G44100	0.569070235776164	GENIE&WGCNA
AT1G36060	AT3G16250	0.569024094063495	GENIE&WGCNA
AT2G19810	AT2G22840	0.568910586390437	GENIE&WGCNA
AT3G28910	AT3G17860	0.568886098225055	GENIE&WGCNA
AT1G25560	AT1G11175	0.568873795903431	GENIE&WGCNA
AT1G22640	AT2G21540	0.568871857236045	GENIE&WGCNA
AT2G41710	AT3G14420	0.568846072063115	GENIE&WGCNA
AT3G47640	AT3G19820	0.568816591643572	GENIE&WGCNA
AT1G32870	AT3G12800	0.56876344631443	GENIE&WGCNA
AT5G04410	AT1G21550	0.568759471105664	GENIE&WGCNA
AT5G47390	AT5G56550	0.568692228967073	GENIE&WGCNA
AT2G46270	AT1G73390	0.568662705005255	GENIE&WGCNA
AT2G36400	AT1G05320	0.568607845565681	GENIE&WGCNA
AT4G28140	AT1G62540	0.568548649483433	GENIE&WGCNA
AT1G18330	AT4G08390	0.568523040851439	GENIE&WGCNA
AT1G06180	AT5G24850	0.568517699443523	GENIE&WGCNA
AT1G18570	AT1G19360	0.568484461602799	GENIE&WGCNA
AT5G28770	AT1G21830	0.568472154907944	GENIE&WGCNA
AT1G32870	AT2G27820	0.568471959730262	GENIE&WGCNA
AT2G43500	AT1G27910	0.568466682421539	GENIE&WGCNA
AT2G37060	AT4G32840	0.568454094132024	GENIE&WGCNA
AT3G62420	AT5G61600	0.568449586515732	GENIE&WGCNA
AT2G23290	AT1G22882	0.568423074270807	GENIE&WGCNA
AT1G19700	AT5G57060	0.568394870763441	GENIE&WGCNA
AT2G22840	AT3G14000	0.568385875693094	GENIE&WGCNA
AT5G62020	AT4G33660	0.568385141249894	GENIE&WGCNA
AT2G46270	AT5G15410	0.568359174197148	GENIE&WGCNA
AT1G20980	AT1G18690	0.568291588485195	GENIE&WGCNA
AT2G40750	AT2G13790	0.568275839294525	GENIE&WGCNA
AT1G75710	AT4G30560	0.568215561242878	GENIE&WGCNA
AT4G28140	AT5G59130	0.568195371213826	GENIE&WGCNA
AT5G57150	AT5G50915	0.568145611169346	GENIE&WGCNA
AT2G44940	AT5G05190	0.568134674811241	GENIE&WGCNA
AT3G02830	AT4G31390	0.56810471417408	GENIE&WGCNA
AT3G60390	AT5G12110	0.568095750421233	GENIE&WGCNA
AT1G17920	AT2G19170	0.568087346774386	GENIE&WGCNA
AT2G20570	AT1G29465	0.568008192776999	GENIE&WGCNA
AT1G49720	AT1G14250	0.567975606083755	GENIE&WGCNA
AT5G28770	AT1G01240	0.567950316855692	GENIE&WGCNA
AT2G30250	AT5G65207	0.567934874856107	GENIE&WGCNA
AT5G04410	AT3G07090	0.567867318685589	GENIE&WGCNA
AT4G02590	AT1G22180	0.567862526994057	GENIE&WGCNA
AT3G61830	AT3G01800	0.567804252770716	GENIE&WGCNA
AT5G67190	AT4G34250	0.567758165219941	GENIE&WGCNA
AT3G04930	AT2G44730	0.567705193052796	GENIE&WGCNA
AT5G47390	AT1G23390	0.56766799910116	GENIE&WGCNA
AT5G49450	AT1G24440	0.567663137365147	GENIE&WGCNA
AT3G46600	AT4G02210	0.567579634380901	GENIE&WGCNA
AT2G35940	AT2G45740	0.567576342337515	GENIE&WGCNA
AT4G27240	AT2G17730	0.567502720661517	GENIE&WGCNA
AT2G19810	AT2G23320	0.567500362843696	GENIE&WGCNA
AT2G47890	AT2G36390	0.567494433330751	GENIE&WGCNA
AT1G10240	AT1G68238	0.567436457377918	GENIE&WGCNA
AT5G16560	AT3G15040	0.567406467282175	GENIE&WGCNA
AT5G52660	AT4G08170	0.567380764774883	GENIE&WGCNA
AT4G27410	AT5G44620	0.567370073647789	GENIE&WGCNA
AT4G09820	AT4G36550	0.56734549740666	GENIE&WGCNA
AT4G27410	AT2G24270	0.567275762519986	GENIE&WGCNA
AT1G13960	AT5G65750	0.567254347422386	GENIE&WGCNA
AT5G64220	AT5G15570	0.567209857519803	GENIE&WGCNA
AT1G75390	AT1G53830	0.567205339817797	GENIE&WGCNA
AT5G04410	AT1G30070	0.56720113462511	GENIE&WGCNA
AT2G17040	AT3G45860	0.56712649133799	GENIE&WGCNA
AT5G04410	AT5G37670	0.567107165475798	GENIE&WGCNA
AT2G44940	AT3G23880	0.567085741950976	GENIE&WGCNA
AT5G16560	AT5G57630	0.567023060364759	GENIE&WGCNA
AT5G05410	AT1G01830	0.566994408179001	GENIE&WGCNA
AT3G47600	AT3G51870	0.566911919596111	GENIE&WGCNA
AT4G02590	AT5G24890	0.566880128177277	GENIE&WGCNA
AT1G20640	AT3G05660	0.566864752655429	GENIE&WGCNA
AT5G60890	AT2G34720	0.566862440188858	GENIE&WGCNA
AT5G04410	AT5G18065	0.566846138695318	GENIE&WGCNA
AT1G06040	AT4G05050	0.566839384600342	GENIE&WGCNA
AT1G63100	AT4G18280	0.566822023236503	GENIE&WGCNA
AT4G28140	AT5G03650	0.566800450206088	GENIE&WGCNA
AT1G30500	AT5G08430	0.566781847291631	GENIE&WGCNA
AT2G20180	AT4G12130	0.566763856020212	GENIE&WGCNA
AT1G18710	AT1G03230	0.566762052405368	GENIE&WGCNA
AT3G10800	AT1G26800	0.566726973909156	GENIE&WGCNA
AT5G03150	AT5G10180	0.566702507125662	GENIE&WGCNA
AT2G36010	AT3G56100	0.566692254037506	GENIE&WGCNA
AT2G20570	AT5G67390	0.566669524910416	GENIE&WGCNA
AT5G66770	AT5G64180	0.566645357660954	GENIE&WGCNA
AT2G44940	AT5G24890	0.566615749042071	GENIE&WGCNA
AT5G47390	AT1G64610	0.566595887665279	GENIE&WGCNA
AT2G37060	AT1G75770	0.566555221217944	GENIE&WGCNA
AT1G06180	AT5G10410	0.566537410611949	GENIE&WGCNA
AT1G36060	AT4G23700	0.566524633524783	GENIE&WGCNA
AT5G04410	AT5G22060	0.566451998598842	GENIE&WGCNA
AT3G54390	AT2G24190	0.566440000945906	GENIE&WGCNA
AT2G40970	AT3G13235	0.566429389366974	GENIE&WGCNA
AT4G32040	AT4G32300	0.566408966595396	GENIE&WGCNA
AT3G46640	AT2G38050	0.566329966200198	GENIE&WGCNA
AT1G76890	AT1G05810	0.56632177462245	GENIE&WGCNA
AT2G40340	AT1G01250	0.566283183614987	GENIE&WGCNA
AT1G20640	AT1G13640	0.566172604835489	GENIE&WGCNA
AT5G46880	AT3G16410	0.566151472519954	GENIE&WGCNA
AT2G18328	AT4G14550	0.566107948221392	GENIE&WGCNA
AT2G23340	AT4G35550	0.566075256570472	GENIE&WGCNA
AT4G28140	AT1G73990	0.566058523683659	GENIE&WGCNA
AT4G34680	AT5G18065	0.566056779718744	GENIE&WGCNA
AT1G18750	AT1G15510	0.566050237076128	GENIE&WGCNA
AT2G25900	AT2G36320	0.56603591658645	GENIE&WGCNA
AT4G02590	AT3G20810	0.566020624644591	GENIE&WGCNA
AT3G54810	AT1G76270	0.566001927839419	GENIE&WGCNA
AT4G34680	AT1G78150	0.565993359758251	GENIE&WGCNA
AT1G19000	AT1G70290	0.565990734260945	GENIE&WGCNA
AT2G45660	AT5G02540	0.565974498036476	GENIE&WGCNA
AT5G17300	AT2G25930	0.565967925933126	GENIE&WGCNA
AT4G01550	AT1G71000	0.565958724697693	GENIE&WGCNA
AT2G03500	AT5G60680	0.56594929766896	GENIE&WGCNA
AT5G60890	AT1G10370	0.565908053104333	GENIE&WGCNA
AT1G17920	AT5G09350	0.565898000291214	GENIE&WGCNA
AT1G28310	AT2G43630	0.565776539912717	GENIE&WGCNA
AT1G74250	AT4G01720	0.565775232253426	GENIE&WGCNA
AT1G17920	AT5G47500	0.56577022978027	GENIE&WGCNA
AT1G20640	AT5G66880	0.56573984583983	GENIE&WGCNA
AT3G56400	AT5G61210	0.565695311139074	GENIE&WGCNA
AT4G34680	AT3G06660	0.565666667914619	GENIE&WGCNA
AT5G13330	AT4G23700	0.565629839479902	GENIE&WGCNA
AT1G14685	AT3G07650	0.565593612780919	GENIE&WGCNA
AT1G78600	AT1G75390	0.565558065642497	GENIE&WGCNA
AT1G13450	AT1G28670	0.565520711208276	GENIE&WGCNA
AT3G46640	AT2G05070	0.565517173947956	GENIE&WGCNA
AT3G61830	AT5G64180	0.565495189463076	GENIE&WGCNA
AT1G14580	AT5G41910	0.565481395309487	GENIE&WGCNA
AT4G35550	AT3G19970	0.565481264369137	GENIE&WGCNA
AT1G52880	AT1G70630	0.565440053198833	GENIE&WGCNA
AT2G40340	AT1G62930	0.565434726288536	GENIE&WGCNA
AT5G04410	AT1G74310	0.565403247464138	GENIE&WGCNA
AT4G01550	AT5G37670	0.565377923200559	GENIE&WGCNA
AT4G28140	AT5G65280	0.565318419594594	GENIE&WGCNA
AT5G67420	AT2G36900	0.565314558228232	GENIE&WGCNA
AT4G37260	AT4G14480	0.565247467037255	GENIE&WGCNA
AT4G04890	AT1G08130	0.565244022071788	GENIE&WGCNA
AT2G23320	AT2G19710	0.565207636081154	GENIE&WGCNA
AT3G16857	AT1G70530	0.565205557584922	GENIE&WGCNA
AT3G61890	AT5G48540	0.56514150657682	GENIE&WGCNA
AT3G61830	AT2G29540	0.56513013965085	GENIE&WGCNA
AT2G17040	AT5G25440	0.565129928198404	GENIE&WGCNA
AT5G04410	AT4G22740	0.565096738091279	GENIE&WGCNA
AT1G17920	AT5G50280	0.565084639130067	GENIE&WGCNA
AT2G47890	AT1G17430	0.565049618720159	GENIE&WGCNA
AT1G21450	AT5G20480	0.565040004208888	GENIE&WGCNA
AT4G34680	AT5G22060	0.56503919376393	GENIE&WGCNA
AT1G36060	AT1G54200	0.565017065666406	GENIE&WGCNA
AT5G04410	AT2G46240	0.564979403499974	GENIE&WGCNA
AT5G59820	AT1G68540	0.564891924208442	GENIE&WGCNA
AT1G68840	AT2G43330	0.564869642323242	GENIE&WGCNA
AT5G04410	AT3G25230	0.564861050895266	GENIE&WGCNA
AT1G27660	AT3G28860	0.564831083814318	GENIE&WGCNA
AT5G23280	AT1G78050	0.564694468375085	GENIE&WGCNA
AT3G60390	AT3G10730	0.564682138524971	GENIE&WGCNA
AT4G31060	AT1G19310	0.564681655225232	GENIE&WGCNA
AT3G57980	AT3G09690	0.564665862080214	GENIE&WGCNA
AT5G47390	AT4G19660	0.564663295017376	GENIE&WGCNA
AT4G32040	AT4G21534	0.564648781333719	GENIE&WGCNA
AT3G58070	AT4G23895	0.564612133806354	GENIE&WGCNA
AT1G19700	AT3G05320	0.564555823934056	GENIE&WGCNA
AT3G23690	AT5G26230	0.564533374769186	GENIE&WGCNA
AT5G23280	AT3G19970	0.564522246502955	GENIE&WGCNA
AT5G39660	AT5G27280	0.564509281508975	GENIE&WGCNA
AT3G56400	AT1G13470	0.564496868942319	GENIE&WGCNA
AT1G13450	AT3G59950	0.564493579074004	GENIE&WGCNA
AT5G61270	AT1G14520	0.564467701726371	GENIE&WGCNA
AT5G04410	AT5G23480	0.564446867393932	GENIE&WGCNA
AT4G02590	AT3G07650	0.564320749103434	GENIE&WGCNA
AT1G15790	AT1G17160	0.564297942842729	GENIE&WGCNA
AT1G20980	AT5G47580	0.564288434258849	GENIE&WGCNA
AT1G14350	AT3G43960	0.564260031627668	GENIE&WGCNA
AT3G46600	AT1G49160	0.564226349095023	GENIE&WGCNA
AT5G05410	AT2G27580	0.564198557355603	GENIE&WGCNA
AT5G47390	AT1G68840	0.564197216247057	GENIE&WGCNA
AT1G20980	AT5G00980	0.564191898230034	GENIE&WGCNA
AT3G02830	AT1G29920	0.564181128300753	GENIE&WGCNA
AT4G28140	AT5G43400	0.564060594196624	GENIE&WGCNA
AT3G46600	AT2G20670	0.564053198666364	GENIE&WGCNA
AT1G25560	AT3G45040	0.56404185641758	GENIE&WGCNA
AT5G47390	AT5G67190	0.564037027217292	GENIE&WGCNA
AT1G75390	AT3G44550	0.564019647456477	GENIE&WGCNA
AT4G37260	AT5G14390	0.563985796137998	GENIE&WGCNA
AT4G01550	AT4G22740	0.563979888442858	GENIE&WGCNA
AT4G34000	AT5G58160	0.563949605012051	GENIE&WGCNA
AT5G39660	AT3G07310	0.563924157666079	GENIE&WGCNA
AT5G62020	AT3G44110	0.563912524374833	GENIE&WGCNA
AT1G50420	AT1G10370	0.563901207377	GENIE&WGCNA
AT2G40340	AT4G22690	0.563874958818939	GENIE&WGCNA
AT5G16560	AT2G33830	0.563858673904582	GENIE&WGCNA
AT2G22300	AT5G45750	0.563838255363058	GENIE&WGCNA
AT5G04410	AT1G07350	0.563795814372363	GENIE&WGCNA
AT3G56970	AT1G13609	0.563781784532897	GENIE&WGCNA
AT1G74840	AT1G04620	0.563759204216084	GENIE&WGCNA
AT2G17040	AT4G14365	0.563746543253899	GENIE&WGCNA
AT5G04410	AT1G71000	0.563672515580458	GENIE&WGCNA
AT1G49720	AT3G14050	0.563670796708959	GENIE&WGCNA
AT1G49130	AT2G26660	0.563655926933853	GENIE&WGCNA
AT3G56400	AT2G04450	0.563647881047	GENIE&WGCNA
AT1G45249	AT2G23130	0.563609144156464	GENIE&WGCNA
AT1G14350	AT5G62550	0.563556715270889	GENIE&WGCNA
AT1G50420	AT5G59130	0.5635351466204	GENIE&WGCNA
AT5G04410	AT5G04840	0.563534079917053	GENIE&WGCNA
AT4G31920	AT4G15830	0.563525023609089	GENIE&WGCNA
AT1G17460	AT5G12080	0.563512806316223	GENIE&WGCNA
AT1G22640	AT5G65207	0.563429112381127	GENIE&WGCNA
AT1G52880	AT5G10200	0.563401400532131	GENIE&WGCNA
AT3G61830	AT1G16630	0.563401171356919	GENIE&WGCNA
AT5G67420	AT1G27290	0.563312575801343	GENIE&WGCNA
AT5G62020	AT4G02920	0.563261668908393	GENIE&WGCNA
AT2G27110	AT1G19360	0.563260801593191	GENIE&WGCNA
AT4G36990	AT2G43630	0.563242894555688	GENIE&WGCNA
AT5G39660	AT3G50500	0.563202750254995	GENIE&WGCNA
AT2G25000	AT3G17670	0.563190633040238	GENIE&WGCNA
AT3G60030	AT3G56970	0.563184701204218	GENIE&WGCNA
AT2G20180	AT3G59950	0.563175764167861	GENIE&WGCNA
AT1G13450	AT1G11175	0.563175523711419	GENIE&WGCNA
AT3G54390	AT4G35300	0.563172356290073	GENIE&WGCNA
AT2G30250	AT4G18140	0.563152829986755	GENIE&WGCNA
AT5G58340	AT5G11920	0.563084708807324	GENIE&WGCNA
AT1G68840	AT1G27290	0.563059502849981	GENIE&WGCNA
AT1G68840	AT5G60680	0.56296882076798	GENIE&WGCNA
AT5G04410	AT4G29330	0.562900181886413	GENIE&WGCNA
AT1G75710	AT5G64180	0.562834509694623	GENIE&WGCNA
AT1G14580	AT1G71480	0.562820407482043	GENIE&WGCNA
AT3G23210	AT2G46030	0.562809062951331	GENIE&WGCNA
AT5G08330	AT3G26200	0.562790778230685	GENIE&WGCNA
AT1G06040	AT3G46900	0.562780084375094	GENIE&WGCNA
AT2G35940	AT4G31390	0.562749604634323	GENIE&WGCNA
AT1G52880	AT5G48500	0.562706241619771	GENIE&WGCNA
AT5G60890	AT5G61810	0.562701665263769	GENIE&WGCNA
AT2G20180	AT5G47390	0.56267734080858	GENIE&WGCNA
AT5G04340	AT3G59670	0.562646948155517	GENIE&WGCNA
AT5G66770	AT1G27350	0.562628326104053	GENIE&WGCNA
AT4G34680	AT1G30070	0.562619759640265	GENIE&WGCNA
AT3G61830	AT3G23070	0.562614407820994	GENIE&WGCNA
AT5G05410	AT4G26990	0.562604503869181	GENIE&WGCNA
AT2G41240	ATCG00020	0.562592264492619	GENIE&WGCNA
AT4G17500	AT1G21910	0.562579538351464	GENIE&WGCNA
AT1G14350	AT1G75780	0.562552624413148	GENIE&WGCNA
AT2G22800	AT1G80180	0.56251002474783	GENIE&WGCNA
AT3G46600	AT1G55820	0.562465085097939	GENIE&WGCNA
AT1G13450	AT5G06870	0.562464840946955	GENIE&WGCNA
AT1G68840	AT5G27320	0.56244393512482	GENIE&WGCNA
AT5G04410	AT3G12050	0.562440713321855	GENIE&WGCNA
AT5G53200	AT1G09570	0.562425697598016	GENIE&WGCNA
AT1G32870	AT5G58370	0.56231862566128	GENIE&WGCNA
AT5G46880	AT2G37420	0.562282997665763	GENIE&WGCNA
AT3G08505	AT2G48030	0.56226899179444	GENIE&WGCNA
AT3G61950	AT3G14760	0.562265924078893	GENIE&WGCNA
AT5G47390	AT2G43330	0.562239889871656	GENIE&WGCNA
AT3G61830	AT5G52860	0.562238945008426	GENIE&WGCNA
AT5G03150	AT2G43630	0.562222292161344	GENIE&WGCNA
AT1G30500	AT2G36390	0.562209001652779	GENIE&WGCNA
AT2G45190	AT5G50390	0.562206365744897	GENIE&WGCNA
AT1G19350	AT5G60970	0.562197965950668	GENIE&WGCNA
AT1G13450	AT3G29240	0.562176762930404	GENIE&WGCNA
AT5G66770	AT1G75710	0.562164728269433	GENIE&WGCNA
AT3G60530	AT1G19000	0.562130337926519	GENIE&WGCNA
