GeneID	classification
AT2G01080	Short Down
AT2G05790	Short Down
AT2G12462	Short Down
AT2G15900	Short Down
AT2G16250	Short Down
AT2G18750	Short Down
AT2G20210	Short Down
AT2G20290	Short Down
AT2G20680	Short Down
AT2G20725	Short Down
AT2G22510	Short Down
AT2G23360	Short Down
AT2G23700	Short Down
AT2G24060	Short Down
AT2G25160	Short Down
AT2G25964	Short Down
AT2G26030	Short Down
AT2G26810	Short Down
AT2G32980	Short Down
AT2G34655	Short Down
AT2G36420	Short Down
AT2G36900	Short Down
AT2G37420	Short Down
AT2G40150	Short Down
AT2G40810	Short Down
AT2G41710	Short Down
AT2G44360	Short Down
AT2G46200	Short Down
AT2G47220	Short Down
AT2G47830	Short Down
AT3G04260	Short Down
AT3G04760	Short Down
AT3G06130	Short Down
AT3G07690	Short Down
AT3G09030	Short Down
AT3G09160	Short Down
AT3G09210	Short Down
AT3G10010	Short Down
AT3G10405	Short Down
AT3G12600	Short Down
AT3G13430	Short Down
AT3G14020	Short Down
AT3G14220	Short Down
AT3G15260	Short Down
AT3G16560	Short Down
AT3G17250	Short Down
AT3G17390	Short Down
AT3G17670	Short Down
AT3G18524	Short Down
AT3G18780	Short Down
AT3G20830	Short Down
AT3G23740	Short Down
AT3G26460	Short Down
AT3G28920	Short Down
AT3G30380	Short Down
AT3G44740	Short Down
AT3G48670	Short Down
AT3G50660	Short Down
AT3G50780	Short Down
AT3G51110	Short Down
AT3G51160	Short Down
AT3G53510	Short Down
AT3G55520	Short Down
AT3G56370	Short Down
AT3G56640	Short Down
AT3G56810	Short Down
AT3G60110	Short Down
AT3G61380	Short Down
AT3G61990	Short Down
AT3G63200	Short Down
AT4G01440	Short Down
AT4G01897	Short Down
AT4G02100	Short Down
AT4G02110	Short Down
AT4G02630	Short Down
AT4G04460	Short Down
AT4G05200	Short Down
AT4G06701	Short Down
AT4G11190	Short Down
AT4G11450	Short Down
AT4G11820	Short Down
AT4G14500	Short Down
AT4G14605	Short Down
AT4G16060	Short Down
AT4G17080	Short Down
AT4G17150	Short Down
AT4G19185	Short Down
AT4G19700	Short Down
AT4G19900	Short Down
AT4G22130	Short Down
AT4G22300	Short Down
AT4G22550	Short Down
AT4G23440	Short Down
AT4G25800	Short Down
AT4G27745	Short Down
AT4G29270	Short Down
AT4G30780	Short Down
AT4G31850	Short Down
AT4G31920	Short Down
AT4G32000	Short Down
AT4G32030	Short Down
AT4G32840	Short Down
AT4G33360	Short Down
AT4G33400	Short Down
AT4G35930	Short Down
AT4G37210	Short Down
AT4G38670	Short Down
AT4G39390	Short Down
AT4G39900	Short Down
AT4G40040	Short Down
AT5G01630	Short Down
AT5G02150	Short Down
AT5G02780	Short Down
AT5G03260	Short Down
AT5G05680	Short Down
AT5G08370	Short Down
AT5G09460	Short Down
AT5G12250	Short Down
AT5G12440	Short Down
AT5G14450	Short Down
AT5G14950	Short Down
AT5G15070	Short Down
AT5G18370	Short Down
AT5G18480	Short Down
AT5G19980	Short Down
AT5G20885	Short Down
AT5G21160	Short Down
AT5G22750	Short Down
AT5G23400	Short Down
AT5G24105	Short Down
AT5G26260	Short Down
AT5G26622	Short Down
AT5G27390	Short Down
AT5G27350	Short Down
AT5G27550	Short Down
AT5G37740	Short Down
AT5G38020	Short Down
AT5G38030	Short Down
AT5G39550	Short Down
AT5G41910	Short Down
AT5G44510	Short Down
AT5G44565	Short Down
AT5G44790	Short Down
AT5G45070	Short Down
AT5G45460	Short Down
AT5G45560	Short Down
AT5G47020	Short Down
AT5G47580	Short Down
AT5G47990	Short Down
AT5G48000	Short Down
AT5G48010	Short Down
AT5G48500	Short Down
AT5G49945	Short Down
AT5G50150	Short Down
AT5G51560	Short Down
AT5G52960	Short Down
AT5G54890	Short Down
AT5G55550	Short Down
AT5G58860	Short Down
AT5G61480	Short Down
AT5G62220	Short Down
AT5G62410	Short Down
AT5G62560	Short Down
AT5G64330	Short Down
AT5G64380	Short Down
AT5G65910	Short Down
AT5G66040	Short Down
AT5G66690	Short Down
AT5G66770	Short Down
AT1G01540	Short Down
AT1G01960	Short Down
AT1G03380	Short Down
AT1G03520	Short Down
AT1G03930	Short Down
AT1G04430	Short Down
AT1G04730	Short Down
AT1G05590	Short Down
AT1G05700	Short Down
AT1G06960	Short Down
AT1G07790	Short Down
AT1G07820	Short Down
AT1G08160	Short Down
AT1G08840	Short Down
AT1G09090	Short Down
AT1G09630	Short Down
AT1G10030	Short Down
AT1G10470	Short Down
AT1G10720	Short Down
AT1G11280	Short Down
AT1G12330	Short Down
AT1G12740	Short Down
AT1G12850	Short Down
AT1G13450	Short Down
AT1G13580	Short Down
AT1G13940	Short Down
AT1G14380	Short Down
AT1G14600	Short Down
AT1G14685	Short Down
AT1G14840	Short Down
AT1G16250	Short Down
AT1G17160	Short Down
AT1G17270	Short Down
AT1G18580	Short Down
AT1G19430	Short Down
AT1G19835	Short Down
AT1G20980	Short Down
AT1G21840	Short Down
AT1G22940	Short Down
AT1G24120	Short Down
AT1G27180	Short Down
AT1G28100	Short Down
AT1G28240	Short Down
AT1G28310	Short Down
AT1G29790	Short Down
AT1G29800	Short Down
AT1G30210	Short Down
AT1G30610	Short Down
AT1G30690	Short Down
AT1G31930	Short Down
AT1G33060	Short Down
AT1G34010	Short Down
AT1G34120	Short Down
AT1G34270	Short Down
AT1G34300	Short Down
AT1G34320	Short Down
AT1G34640	Short Down
AT1G35620	Short Down
AT1G47210	Short Down
AT1G47230	Short Down
AT1G47970	Short Down
AT1G48090	Short Down
AT1G48280	Short Down
AT1G49180	Short Down
AT1G49470	Short Down
AT1G51950	Short Down
AT1G53050	Short Down
AT1G53290	Short Down
AT1G54090	Short Down
AT1G54180	Short Down
AT1G54630	Short Down
AT1G54920	Short Down
AT1G55970	Short Down
AT1G56230	Short Down
AT1G58080	Short Down
AT1G58110	Short Down
AT1G58210	Short Down
AT1G58440	Short Down
AT1G60160	Short Down
AT1G60560	Short Down
AT1G60660	Short Down
AT1G62085	Short Down
AT1G62330	Short Down
AT1G62630	Short Down
AT1G62670	Short Down
AT1G62680	Short Down
AT1G62930	Short Down
AT1G64650	Short Down
AT1G65470	Short Down
AT1G67700	Short Down
AT1G68060	Short Down
AT1G68130	Short Down
AT1G68590	Short Down
AT1G69850	Short Down
AT1G70060	Short Down
AT1G71010	Short Down
AT1G71750	Short Down
AT1G72630	Short Down
AT1G74770	Short Down
AT1G74840	Short Down
AT1G75990	Short Down
AT1G76340	Short Down
AT1G77580	Short Down
AT1G77620	Short Down
AT1G77770	Short Down
AT1G78240	Short Down
AT1G79990	Short Down
AT1G80510	Short Down
AT1G80630	Short Down
AT2G01440	Short Down
AT2G01910	Short Down
AT2G02040	Short Down
AT2G02180	Short Down
AT2G02480	Short Down
AT2G03050	Short Down
AT2G03450	Short Down
AT2G03680	Short Down
AT2G13560	Short Down
AT2G15230	Short Down
AT2G17780	Short Down
AT2G18760	Short Down
AT2G22425	Short Down
AT2G22480	Short Down
AT2G22795	Short Down
AT2G23760	Short Down
AT2G24395	Short Down
AT2G24630	Short Down
AT2G25050	Short Down
AT2G25480	Short Down
AT2G25800	Short Down
AT2G26640	Short Down
AT2G27110	Short Down
AT2G27170	Short Down
AT2G28150	Short Down
AT2G28960	Short Down
AT2G29940	Short Down
AT2G30590	Short Down
AT2G30710	Short Down
AT2G30980	Short Down
AT2G32080	Short Down
AT2G35470	Short Down
AT2G35610	Short Down
AT2G35620	Short Down
AT2G36010	Short Down
AT2G37160	Short Down
AT2G37450	Short Down
AT2G37930	Short Down
AT2G38480	Short Down
AT2G41700	Short Down
AT2G41830	Short Down
AT2G42390	Short Down
AT2G42960	Short Down
AT2G43760	Short Down
AT2G44150	Short Down
AT2G44410	Short Down
AT2G44730	Short Down
AT2G45160	Short Down
AT2G46030	Short Down
AT2G46110	Short Down
AT2G46180	Short Down
AT2G46260	Short Down
AT3G01090	Short Down
AT3G02180	Short Down
AT3G02700	Short Down
AT3G03350	Short Down
AT3G04930	Short Down
AT3G04980	Short Down
AT3G05420	Short Down
AT3G06140	Short Down
AT3G06380	Short Down
AT3G06910	Short Down
AT3G08510	Short Down
AT3G08680	Short Down
AT3G09035	Short Down
AT3G09050	Short Down
AT3G09320	Short Down
AT3G10440	Short Down
AT3G10730	Short Down
AT3G12950	Short Down
AT3G14090	Short Down
AT3G14790	Short Down
AT3G15410	Short Down
AT3G16570	Short Down
AT3G17780	Short Down
AT3G18035	Short Down
AT3G18060	Short Down
AT3G18390	Short Down
AT3G18770	Short Down
AT3G19540	Short Down
AT3G19570	Short Down
AT3G21240	Short Down
AT3G21270	Short Down
AT3G21640	Short Down
AT3G22440	Short Down
AT3G23310	Short Down
AT3G23700	Short Down
AT3G23690	Short Down
AT3G23750	Short Down
AT3G24300	Short Down
AT3G25500	Short Down
AT3G26780	Short Down
AT3G26810	Short Down
AT3G28070	Short Down
AT3G29075	Short Down
AT3G29375	Short Down
AT3G29400	Short Down
AT3G42640	Short Down
AT3G43300	Short Down
AT3G44430	Short Down
AT3G44820	Short Down
AT3G46030	Short Down
AT3G46510	Short Down
AT3G46700	Short Down
AT3G47000	Short Down
AT3G49140	Short Down
AT3G49720	Short Down
AT3G49800	Short Down
AT3G50300	Short Down
AT3G50550	Short Down
AT3G51770	Short Down
AT3G53610	Short Down
AT3G53730	Short Down
AT3G54030	Short Down
AT3G54250	Short Down
AT3G54790	Short Down
AT3G54930	Short Down
AT3G55005	Short Down
AT3G55740	Short Down
AT3G55850	Short Down
AT3G55920	Short Down
AT3G56010	Short Down
AT3G57060	Short Down
AT3G57420	Short Down
AT3G57750	Short Down
AT3G57980	Short Down
AT3G59950	Short Down
AT3G60030	Short Down
AT3G60630	Short Down
AT3G60740	Short Down
AT3G61970	Short Down
AT3G62980	Short Down
AT4G00752	Short Down
AT4G00840	Short Down
AT4G01395	Short Down
AT4G01710	Short Down
AT4G02590	Short Down
AT4G08810	Short Down
AT4G09630	Short Down
AT4G10170	Short Down
AT4G11440	Short Down
AT4G11920	Short Down
AT4G12250	Short Down
AT4G13980	Short Down
AT4G14360	Short Down
AT4G14620	Short Down
AT4G14713	Short Down
AT4G14760	Short Down
AT4G15890	Short Down
AT4G16120	Short Down
AT4G16650	Short Down
AT4G16850	Short Down
AT4G18030	Short Down
AT4G18710	Short Down
AT4G19180	Short Down
AT4G20840	Short Down
AT4G22360	Short Down
AT4G23710	Short Down
AT4G23895	Short Down
AT4G24390	Short Down
AT4G24530	Short Down
AT4G25090	Short Down
AT4G27240	Short Down
AT4G27595	Short Down
AT4G28220	Short Down
AT4G28550	Short Down
AT4G30020	Short Down
AT4G30080	Short Down
AT4G30310	Short Down
AT4G31600	Short Down
AT4G32040	Short Down
AT4G32270	Short Down
AT4G32710	Short Down
AT4G33200	Short Down
AT4G34960	Short Down
AT4G34980	Short Down
AT4G35240	Short Down
AT4G36890	Short Down
AT4G37070	Short Down
AT4G37300	Short Down
AT4G37820	Short Down
AT4G38200	Short Down
AT4G39140	Short Down
AT4G39990	Short Down
AT5G03320	Short Down
AT5G03520	Short Down
AT5G03540	Short Down
AT5G03690	Short Down
AT5G04420	Short Down
AT5G05000	Short Down
AT5G05170	Short Down
AT5G05930	Short Down
AT5G06560	Short Down
AT5G07220	Short Down
AT5G07240	Short Down
AT5G07630	Short Down
AT5G07790	Short Down
AT5G07870	Short Down
AT5G08390	Short Down
AT5G08590	Short Down
AT5G09315	Short Down
AT5G09350	Short Down
AT5G10020	Short Down
AT5G10200	Short Down
AT5G10840	Short Down
AT5G11060	Short Down
AT5G11600	Short Down
AT5G11950	Short Down
AT5G11980	Short Down
AT5G12130	Short Down
AT5G12150	Short Down
AT5G12370	Short Down
AT5G13950	Short Down
AT5G13980	Short Down
AT5G14390	Short Down
AT5G14790	Short Down
AT5G15010	Short Down
AT5G15710	Short Down
AT5G16120	Short Down
AT5G16180	Short Down
AT5G17580	Short Down
AT5G17880	Short Down
AT5G18280	Short Down
AT5G20500	Short Down
AT5G22360	Short Down
AT5G22480	Short Down
AT5G24450	Short Down
AT5G25510	Short Down
AT5G26270	Short Down
AT5G26290	Short Down
AT5G26960	Short Down
AT5G27670	Short Down
AT5G27680	Short Down
AT5G35200	Short Down
AT5G35370	Short Down
AT5G38110	Short Down
AT5G38600	Short Down
AT5G38690	Short Down
AT5G38880	Short Down
AT5G40740	Short Down
AT5G41060	Short Down
AT5G41370	Short Down
AT5G42070	Short Down
AT5G42240	Short Down
AT5G43880	Short Down
AT5G44040	Short Down
AT5G44280	Short Down
AT5G44480	Short Down
AT5G44550	Short Down
AT5G44930	Short Down
AT5G45100	Short Down
AT5G45260	Short Down
AT5G45290	Short Down
AT5G45680	Short Down
AT5G45760	Short Down
AT5G46270	Short Down
AT5G46450	Short Down
AT5G46740	Short Down
AT5G46790	Short Down
AT5G47820	Short Down
AT5G48520	Short Down
AT5G50180	Short Down
AT5G50900	Short Down
AT5G52100	Short Down
AT5G54090	Short Down
AT5G54800	Short Down
AT5G55260	Short Down
AT5G55530	Short Down
AT5G55540	Short Down
AT5G55790	Short Down
AT5G56340	Short Down
AT5G56780	Short Down
AT5G56790	Short Down
AT5G57060	Short Down
AT5G57490	Short Down
AT5G59090	Short Down
AT5G59410	Short Down
AT5G60530	Short Down
AT5G60820	Short Down
AT5G60970	Short Down
AT5G63060	Short Down
AT5G63080	Short Down
AT5G64340	Short Down
AT5G64920	Short Down
AT5G65810	Short Down
AT5G66310	Short Down
AT5G66985	Short Down
AT5G67540	Short Down
